              1.00000000                    1.00000000                   -0.00000000                    1.36433344        1  0  1  1  0  0  0  1  1  0  1  0  0  1  0  1  1  1  0  1  1  1  0  0  0  1  1  0  0  0  0  0  0  1  0  0  1  0  1  1  0  0  1  0  1  0  0  0  1  1  0  1  0  0  1  1  0  0  1  0  0  1  1  0  1  0  1  1  0  0  0  1  0  0  1  0  1  1  1  0  1  0  0  1  0  0  1  0  1  1  0  0  0  0  1  1  1  0  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.46552119        1  1  1  0  0  0  0  1  1  0  1  0  0  1  0  1  1  1  0  1  1  1  0  0  0  1  0  1  0  0  0  0  0  1  0  0  1  0  0  1  0  0  1  0  1  0  0  0  1  1  0  1  0  0  1  1  1  0  0  1  0  1  1  0  1  0  1  1  0  0  0  1  0  1  1  0  1  1  0  1  1  0  0  0  0  1  0  0  1  1  0  0  1  0  1  1  1  0  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.03373914        0  0  1  1  0  1  0  1  0  1  1  0  0  1  0  1  1  1  1  1  1  0  1  0  0  1  0  1  1  0  0  0  0  1  0  0  1  0  1  1  0  0  1  0  1  0  1  0  0  1  0  1  0  0  1  1  0  0  0  1  0  1  1  0  1  0  1  1  0  0  0  1  0  0  1  1  1  1  1  1  1  0  1  0  0  0  1  0  1  0  0  0  0  0  1  1  1  0  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.11028103        1  0  1  1  0  1  0  1  1  1  1  0  0  1  0  1  1  1  0  0  1  1  0  0  0  1  0  1  1  0  0  0  0  1  0  0  1  0  1  1  0  0  1  0  1  0  1  0  0  1  0  1  0  0  1  1  0  0  1  0  0  1  1  0  1  0  1  1  0  0  0  1  0  0  1  0  1  1  0  1  1  0  0  0  0  0  0  0  1  1  0  0  0  0  1  1  1  0  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.25057768        0  1  0  1  0  0  0  1  1  0  1  0  0  1  0  1  1  1  0  1  1  0  1  0  0  1  0  1  0  0  0  0  0  1  0  0  1  0  1  1  0  0  1  0  1  0  1  0  0  1  0  1  0  0  1  1  0  0  1  0  0  1  1  0  1  0  1  1  0  0  0  1  0  0  1  1  0  1  1  0  1  0  0  0  0  0  1  0  1  1  0  0  1  0  1  1  1  0  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.24292542        1  0  1  0  0  0  0  1  1  1  0  1  1  1  0  1  1  1  0  0  1  0  0  0  0  1  0  1  0  1  0  0  1  1  0  0  1  0  0  1  0  0  0  0  1  0  1  0  1  1  0  1  0  0  1  1  0  0  0  0  0  1  1  0  1  0  1  1  1  0  0  1  0  1  1  0  1  1  1  0  1  0  0  0  0  0  1  0  1  1  0  0  1  0  1  1  1  0  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.00321571        1  0  0  1  0  0  0  1  1  1  0  0  0  1  0  1  1  1  0  0  1  0  1  0  0  1  0  0  0  0  0  0  0  1  0  0  1  1  1  1  0  0  1  0  1  0  1  0  1  1  0  1  0  0  1  1  0  0  1  0  0  1  1  0  1  0  1  1  0  0  0  1  0  1  1  1  0  1  1  0  0  1  0  0  0  0  1  0  1  1  0  0  1  0  1  1  1  0  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.30204570        0  1  0  0  0  1  0  1  0  1  1  0  0  1  1  0  1  1  0  0  1  1  0  1  0  1  1  1  0  1  0  0  1  1  1  0  1  0  1  1  1  0  1  1  0  1  0  1  1  1  0  1  1  0  1  1  0  0  1  0  0  0  0  1  0  0  1  1  0  0  0  1  0  0  0  1  1  0  1  0  1  0  1  0  0  0  1  0  1  1  0  0  1  0  1  0  0  1  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.00101096        0  1  0  0  0  1  0  1  1  0  1  0  0  1  1  0  1  1  0  0  1  1  0  0  1  1  1  1  0  1  1  0  0  1  0  0  1  0  1  0  1  0  1  1  0  1  0  1  1  1  0  1  1  0  1  1  0  0  0  0  0  1  0  1  0  0  1  1  1  0  0  1  0  0  0  1  1  0  1  0  1  0  1  0  0  0  0  0  1  1  0  0  1  0  1  1  0  1  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.11449304        0  1  0  0  0  0  0  1  1  0  1  0  0  1  1  1  1  1  0  0  1  1  0  0  0  0  1  1  0  1  0  0  1  1  0  0  1  0  1  1  1  0  0  1  0  1  0  1  1  1  0  1  1  0  1  1  0  0  0  0  0  1  0  1  0  0  1  1  1  0  0  1  0  0  0  1  1  0  1  0  1  0  1  0  0  0  1  0  1  1  0  0  1  0  1  0  0  1  0  0
